/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_34_752.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_34_752.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_34_752.jpg, 0, 0, 0, 7.779769E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_34_852.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_34_852.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_34_852.jpg, 0, 0, 0, 7.782597E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_34_954.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_34_954.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_34_954.jpg, 0, 0, 0, 7.766535E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_055.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_055.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_055.jpg, 0, 0, 0, 7.814608E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_155.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_155.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_155.jpg, 0, 0, 0, 7.947123E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_258.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_258.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_258.jpg, 0, 0, 0, 7.785791E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_360.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_360.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_360.jpg, 0, 0, 0, 7.941679E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_460.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_460.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_460.jpg, 0, 0, 0, 7.819261E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_562.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_562.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_562.jpg, 0, 0, 0, 7.803193E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_665.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_665.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_665.jpg, 0, 0, 0, 7.859631E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_766.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_766.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_766.jpg, 0, 0, 0, 7.774634E-05
/Users/evelyngao/Desktop/car_data/IMG/center_2024_04_21_18_50_35_868.jpg, /Users/evelyngao/Desktop/car_data/IMG/left_2024_04_21_18_50_35_868.jpg, /Users/evelyngao/Desktop/car_data/IMG/right_2024_04_21_18_50_35_868.jpg, 0, 0, 0, 7.877396E-05
